image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio,orig_image_width,orig_image_height,square_size,pad_left,pad_top,pad_right,pad_bottom,is_valid_squared
D:\project_root\data\processed\images\all\img_03_436150300_00320.jpg,2048,2048,6_siban,6,448,568,712,1423,voc_xml,True,img_03_436150300_00320.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00320.xml,264,855,264,225720,2048000,0.11021484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436150300_00326.jpg,2048,2048,6_siban,6,440,540,784,1105,voc_xml,True,img_03_436150300_00326.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00326.xml,344,565,344,194360,2048000,0.09490234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436150300_00328.jpg,2048,2048,6_siban,6,425,802,690,1359,voc_xml,True,img_03_436150300_00328.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00328.xml,265,557,265,147605,2048000,0.07207275390625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436150300_00329.jpg,2048,2048,6_siban,6,464,772,674,1184,voc_xml,True,img_03_436150300_00329.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00329.xml,210,412,210,86520,2048000,0.04224609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436150300_00330.jpg,2048,2048,6_siban,6,415,1102,682,1420,voc_xml,True,img_03_436150300_00330.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00330.xml,267,318,267,84906,2048000,0.0414580078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436150300_00373.jpg,2048,2048,6_siban,6,456,833,702,1438,voc_xml,True,img_03_436150300_00373.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00373.xml,246,605,246,148830,2048000,0.0726708984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436150300_00388.jpg,2048,2048,6_siban,6,103,631,231,1015,voc_xml,True,img_03_436150300_00388.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00388.xml,128,384,128,49152,2048000,0.024,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436150300_00388.jpg,2048,2048,6_siban,6,440,672,649,913,voc_xml,True,img_03_436150300_00388.jpg,D:\project_root\data\raw\archive\lable\img_03_436150300_00388.xml,209,241,209,50369,2048000,0.02459423828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00005.jpg,2048,2048,5_youban,5,29,1436,133,1524,voc_xml,True,img_03_436152900_00005.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00005.xml,104,88,88,9152,2048000,0.00446875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00005.jpg,2048,2048,5_youban,5,1693,542,1825,646,voc_xml,True,img_03_436152900_00005.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00005.xml,132,104,104,13728,2048000,0.006703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00005.jpg,2048,2048,5_youban,5,1885,1082,2003,1111,voc_xml,True,img_03_436152900_00005.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00005.xml,118,29,29,3422,2048000,0.0016708984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00005.jpg,2048,2048,5_youban,5,1457,1151,1567,1219,voc_xml,True,img_03_436152900_00005.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00005.xml,110,68,68,7480,2048000,0.00365234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00005.jpg,2048,2048,5_youban,5,1506,1440,1679,1518,voc_xml,True,img_03_436152900_00005.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00005.xml,173,78,78,13494,2048000,0.0065888671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00005.jpg,2048,2048,5_youban,5,1697,1142,1750,1218,voc_xml,True,img_03_436152900_00005.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00005.xml,53,76,53,4028,2048000,0.001966796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00522.jpg,2048,2048,6_siban,6,710,569,889,786,voc_xml,True,img_03_436152900_00522.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00522.xml,179,217,179,38843,2048000,0.01896630859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00522.jpg,2048,2048,6_siban,6,900,1015,1340,1420,voc_xml,True,img_03_436152900_00522.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00522.xml,440,405,405,178200,2048000,0.08701171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00523.jpg,2048,2048,6_siban,6,974,700,1153,933,voc_xml,True,img_03_436152900_00523.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00523.xml,179,233,179,41707,2048000,0.02036474609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00523.jpg,2048,2048,6_siban,6,941,1077,1185,1372,voc_xml,True,img_03_436152900_00523.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00523.xml,244,295,244,71980,2048000,0.035146484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00523.jpg,2048,2048,6_siban,6,1205,954,1392,1210,voc_xml,True,img_03_436152900_00523.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00523.xml,187,256,187,47872,2048000,0.023375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00523.jpg,2048,2048,6_siban,6,341,740,461,895,voc_xml,True,img_03_436152900_00523.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00523.xml,120,155,120,18600,2048000,0.00908203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00523.jpg,2048,2048,6_siban,6,625,617,740,733,voc_xml,True,img_03_436152900_00523.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00523.xml,115,116,115,13340,2048000,0.006513671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00523.jpg,2048,2048,6_siban,6,735,895,830,1025,voc_xml,True,img_03_436152900_00523.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00523.xml,95,130,95,12350,2048000,0.0060302734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00524.jpg,2048,2048,6_siban,6,871,604,1056,754,voc_xml,True,img_03_436152900_00524.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00524.xml,185,150,150,27750,2048000,0.0135498046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00524.jpg,2048,2048,6_siban,6,995,830,1148,1161,voc_xml,True,img_03_436152900_00524.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00524.xml,153,331,153,50643,2048000,0.02472802734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00524.jpg,2048,2048,6_siban,6,1166,797,1300,1018,voc_xml,True,img_03_436152900_00524.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00524.xml,134,221,134,29614,2048000,0.0144599609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00524.jpg,2048,2048,6_siban,6,649,533,894,613,voc_xml,True,img_03_436152900_00524.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00524.xml,245,80,80,19600,2048000,0.0095703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00525.jpg,2048,2048,6_siban,6,712,553,1005,713,voc_xml,True,img_03_436152900_00525.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00525.xml,293,160,160,46880,2048000,0.022890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00525.jpg,2048,2048,6_siban,6,1243,668,1425,1179,voc_xml,True,img_03_436152900_00525.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00525.xml,182,511,182,93002,2048000,0.0454111328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00526.jpg,2048,2048,6_siban,6,953,576,1172,892,voc_xml,True,img_03_436152900_00526.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00526.xml,219,316,219,69204,2048000,0.033791015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00526.jpg,2048,2048,6_siban,6,1048,956,1262,1443,voc_xml,True,img_03_436152900_00526.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00526.xml,214,487,214,104218,2048000,0.0508876953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00526.jpg,2048,2048,6_siban,6,566,1081,828,1522,voc_xml,True,img_03_436152900_00526.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00526.xml,262,441,262,115542,2048000,0.0564169921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00526.jpg,2048,2048,6_siban,6,349,968,499,1138,voc_xml,True,img_03_436152900_00526.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00526.xml,150,170,150,25500,2048000,0.012451171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00529.jpg,2048,2048,6_siban,6,574,992,951,1443,voc_xml,True,img_03_436152900_00529.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00529.xml,377,451,377,170027,2048000,0.08302099609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00529.jpg,2048,2048,6_siban,6,866,535,1049,658,voc_xml,True,img_03_436152900_00529.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00529.xml,183,123,123,22509,2048000,0.01099072265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00529.jpg,2048,2048,6_siban,6,251,1274,405,1469,voc_xml,True,img_03_436152900_00529.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00529.xml,154,195,154,30030,2048000,0.0146630859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00530.jpg,2048,2048,6_siban,6,1164,1174,1274,1371,voc_xml,True,img_03_436152900_00530.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00530.xml,110,197,110,21670,2048000,0.0105810546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00530.jpg,2048,2048,6_siban,6,767,1299,1087,1484,voc_xml,True,img_03_436152900_00530.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00530.xml,320,185,185,59200,2048000,0.02890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00530.jpg,2048,2048,5_youban,5,507,1156,722,1481,voc_xml,True,img_03_436152900_00530.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00530.xml,215,325,215,69875,2048000,0.03411865234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00535.jpg,2048,2048,6_siban,6,638,746,944,1045,voc_xml,True,img_03_436152900_00535.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00535.xml,306,299,299,91494,2048000,0.0446748046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00535.jpg,2048,2048,6_siban,6,915,1113,1056,1295,voc_xml,True,img_03_436152900_00535.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00535.xml,141,182,141,25662,2048000,0.0125302734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00543.jpg,2048,2048,6_siban,6,415,1004,658,1359,voc_xml,True,img_03_436152900_00543.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00543.xml,243,355,243,86265,2048000,0.04212158203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00543.jpg,2048,2048,6_siban,6,1025,994,1362,1348,voc_xml,True,img_03_436152900_00543.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00543.xml,337,354,337,119298,2048000,0.0582509765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00543.jpg,2048,2048,6_siban,6,879,556,1062,697,voc_xml,True,img_03_436152900_00543.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00543.xml,183,141,141,25803,2048000,0.01259912109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00543.jpg,2048,2048,6_siban,6,12,553,262,790,voc_xml,True,img_03_436152900_00543.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00543.xml,250,237,237,59250,2048000,0.0289306640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00543.jpg,2048,2048,5_youban,5,1859,1045,2048,1232,voc_xml,True,img_03_436152900_00543.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00543.xml,189,187,187,35343,2048000,0.01725732421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00543.jpg,2048,2048,5_youban,5,1523,1335,1687,1510,voc_xml,True,img_03_436152900_00543.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00543.xml,164,175,164,28700,2048000,0.014013671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00545.jpg,2048,2048,6_siban,6,561,558,1228,1074,voc_xml,True,img_03_436152900_00545.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00545.xml,667,516,516,344172,2048000,0.168052734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00545.jpg,2048,2048,5_youban,5,1776,986,1933,1145,voc_xml,True,img_03_436152900_00545.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00545.xml,157,159,157,24963,2048000,0.01218896484375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00557.jpg,2048,2048,6_siban,6,154,764,487,1108,voc_xml,True,img_03_436152900_00557.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00557.xml,333,344,333,114552,2048000,0.05593359375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00557.jpg,2048,2048,6_siban,6,189,1171,679,1461,voc_xml,True,img_03_436152900_00557.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00557.xml,490,290,290,142100,2048000,0.069384765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00557.jpg,2048,2048,6_siban,6,944,766,1108,1069,voc_xml,True,img_03_436152900_00557.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00557.xml,164,303,164,49692,2048000,0.024263671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00557.jpg,2048,2048,6_siban,6,1231,777,1495,1499,voc_xml,True,img_03_436152900_00557.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00557.xml,264,722,264,190608,2048000,0.0930703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00578.jpg,2048,2048,6_siban,6,840,584,1210,1394,voc_xml,True,img_03_436152900_00578.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00578.xml,370,810,370,299700,2048000,0.146337890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00578.jpg,2048,2048,6_siban,6,1185,636,1440,1002,voc_xml,True,img_03_436152900_00578.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00578.xml,255,366,255,93330,2048000,0.0455712890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00578.jpg,2048,2048,6_siban,6,508,869,795,1172,voc_xml,True,img_03_436152900_00578.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00578.xml,287,303,287,86961,2048000,0.04246142578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00578.jpg,2048,2048,6_siban,6,600,1127,928,1489,voc_xml,True,img_03_436152900_00578.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00578.xml,328,362,328,118736,2048000,0.0579765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00578.jpg,2048,2048,5_youban,5,1512,1012,1712,1246,voc_xml,True,img_03_436152900_00578.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00578.xml,200,234,200,46800,2048000,0.0228515625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00578.jpg,2048,2048,5_youban,5,1536,840,1730,994,voc_xml,True,img_03_436152900_00578.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00578.xml,194,154,154,29876,2048000,0.014587890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00582.jpg,2048,2048,6_siban,6,1043,692,1308,1284,voc_xml,True,img_03_436152900_00582.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00582.xml,265,592,265,156880,2048000,0.0766015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00582.jpg,2048,2048,6_siban,6,489,590,749,1043,voc_xml,True,img_03_436152900_00582.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00582.xml,260,453,260,117780,2048000,0.057509765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00585.jpg,2048,2048,6_siban,6,467,748,748,971,voc_xml,True,img_03_436152900_00585.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00585.xml,281,223,223,62663,2048000,0.03059716796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00585.jpg,2048,2048,6_siban,6,689,931,967,1184,voc_xml,True,img_03_436152900_00585.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00585.xml,278,253,253,70334,2048000,0.0343427734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00585.jpg,2048,2048,6_siban,6,1107,745,1381,1189,voc_xml,True,img_03_436152900_00585.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00585.xml,274,444,274,121656,2048000,0.05940234375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00593.jpg,2048,2048,6_siban,6,915,763,1289,1156,voc_xml,True,img_03_436152900_00593.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00593.xml,374,393,374,146982,2048000,0.0717685546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00593.jpg,2048,2048,6_siban,6,382,974,654,1333,voc_xml,True,img_03_436152900_00593.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00593.xml,272,359,272,97648,2048000,0.0476796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_03_436152900_00593.jpg,2048,2048,6_siban,6,720,1295,836,1508,voc_xml,True,img_03_436152900_00593.jpg,D:\project_root\data\raw\archive\lable\img_03_436152900_00593.xml,116,213,116,24708,2048000,0.012064453125,2048,1000,2048,0,524,0,524,True
